37.93756044834994, -0.7346711753516795
38.0515709958323, -0.6951220984792039
38.05248613066159, -0.7348389500703822
38.05328687363722, -0.769591195212664
38.177402034859654, -0.7151635512406509
38.17831716968894, -0.7548804028318292
38.17900352081091, -0.7846680415252134
38.303233073887, -0.7352050040020979
38.30414820871629, -0.7749218555932771
38.30494895169192, -0.8096741007355579
38.429292896621675, -0.7651756696613408
38.43020803145097, -0.80489252125252
38.43089438257294, -0.8346801599459042
38.55512393564903, -0.7852171224227877
38.55603907047832, -0.824933974013967
38.55683981345395, -0.8596862191562487
38.68072619096906, -0.7953293622864406
38.68164132579835, -0.8350462138776198
38.68244206877398, -0.8697984590199006
38.806786013703736, -0.8253000279456826
38.80770114853303, -0.8650168795368609
38.80861628336231, -0.9047337311280401
38.93284583643841, -0.8552706936049246
38.9337609712677, -0.8949875451961029
38.93467610609699, -0.9347043967872821
38.99804919302531, -0.9645835489635957
39.05936322658773, -0.9050997850597557
39.06027836141702, -0.944816636650935
39.12388023205266, -0.9846250017250426
39.18519426561508, -0.9251412378212036
39.18610940044437, -0.9648580894123828
39.24971127108002, -1.0046664544864896
39.311025304642435, -0.9451826905826515
39.31194043947173, -0.9848995421738298
39.37565670196103, -1.029672513696835
39.43685634366979, -0.9652241433440985
39.43777147849907, -1.0049409949352768
39.51197366090733, -1.0513840875217353
39.563144950111784, -1.0051240219011346
39.63742339375581, -1.0548768521201932
39.62789073928404, -1.0945784514642165
39.75212029236013, -1.045115413941101
39.753035427189424, -1.0848322655322802
39.75383617016505, -1.119584510674561
39.87840889880213, -1.085015292498138
39.87932403363142, -1.1247321440893163
39.88001038475339, -1.1545197827827005
40.00423993782948, -1.105056745259585
40.00515507265877, -1.1447735968507633
40.006070207488065, -1.1844904484419425
40.130528544271485, -1.144956623816621
40.13144367910077, -1.1846734754078003
40.13213003022274, -1.2144611141011845
40.25635958329883, -1.1649980765780699
40.25727471812812, -1.2047149281692482
40.257961069250086, -1.2345025668626324
40.381961838618864, -1.1751103164417218
40.382876973448155, -1.214827168032901
40.38356332457012, -1.2446148067262852
40.50779287764622, -1.1951517692031697
40.5087080124755, -1.234868620794348
40.50939436359747, -1.2646562594877322
40.63385270038089, -1.2251224348624117
40.63476783521018, -1.26483928645359
40.63545418633215, -1.2946269251469742
40.75945495570092, -1.2352346747260636
40.76037009053021, -1.2749515263172428
40.76117083350584, -1.3097037714595245
40.88551477843559, -1.2652053403853065
40.886429913264884, -1.3049221919764857
40.88723065624051, -1.3396744371187665
41.011345817462946, -1.2852467931467535
41.01226095229224, -1.3249636447379327
40.981375151803704, -1.3447763137920568
41.13694807278298, -1.2953590330104063
41.13786320761226, -1.3350758846015855
41.201236294540585, -1.3649550367778982
41.26232154439568, -1.2955420599762641
41.263236679224974, -1.3352589115674434
41.3372100779259, -1.3717727912561068
41.388152583423036, -1.3155835127377111
41.46220224335974, -1.3554071300589747
41.45278398074163, -1.4000733358518955
41.57667035825674, -1.3357164789820883
41.57758549308603, -1.3754333305732667
41.578271844208, -1.4052209692666509
41.71249161917051, -1.3359147581951012
